,INDEX,TARGET_FLAG,KIDSDRIV,AGE,HOMEKIDS,YOJ,INCOME,PARENT1,HOME_VAL,MSTATUS,SEX,EDUCATION,JOB,TRAVTIME,CAR_USE,BLUEBOOK,TIF,CAR_TYPE,RED_CAR,OLDCLAIM,CLM_FREQ,REVOKED,MVR_PTS,CAR_AGE,URBANICITY
1807,2275,0,0,36.0,1,12.0,36.0,45.84457933370977,36.0,45.42930118512464,44.2608,42.19285120532003,41.798583792289534,25,45.011106780982075,38.333333333333336,1,45.33847850055127,44.678021787999306,36.0,2,44.91439743052646,5,3.0,43.91731575793889
1808,2276,1,0,60.0,2,15.0,60.0,37.85701021355617,60.0,43.833486378940925,44.2608,43.20085836909871,44.834633385335415,5,45.011106780982075,47.5,17,44.204010462074976,44.678021787999306,45.0592932721102,0,43.903,0,1.0,45.01494146642021
1809,2278,0,0,60.0,0,12.0,60.0,45.84457933370977,58.333333333333336,43.833486378940925,44.2608,44.589652096342554,41.798583792289534,19,45.011106780982075,60.0,13,44.131749460043196,44.678021787999306,60.0,2,44.91439743052646,5,1.0,45.01494146642021
1810,2279,1,0,30.0,1,0.0,43.79056603773585,37.85701021355617,43.55148658448151,43.833486378940925,45.402535657686215,44.589652096342554,41.318820224719104,46,44.41663915483658,29.916666666666668,4,44.131749460043196,44.678021787999306,45.0592932721102,0,43.903,1,5.0,45.01494146642021
1811,2280,0,0,43.0,0,12.0,43.0,45.84457933370977,43.55148658448151,43.833486378940925,45.402535657686215,44.589652096342554,46.86538461538461,11,45.011106780982075,48.0,8,44.94965034965035,45.063919259882255,45.0592932721102,0,44.91439743052646,1,1.0,45.01494146642021
1812,2281,1,0,50.0,0,13.0,50.0,45.84457933370977,43.55148658448151,43.833486378940925,44.2608,44.589652096342554,44.37430880476393,69,44.41663915483658,42.333333333333336,4,44.204010462074976,44.678021787999306,50.0,2,44.91439743052646,2,10.0,45.01494146642021
1813,2282,1,1,37.0,3,13.0,37.0,45.84457933370977,37.0,45.42930118512464,45.402535657686215,44.589652096342554,45.56938227394807,47,45.011106780982075,43.0,1,44.131749460043196,45.063919259882255,37.0,2,43.903,3,1.0,45.01494146642021
1814,2283,0,0,61.0,0,10.0,61.0,45.84457933370977,61.0,43.833486378940925,45.402535657686215,44.589652096342554,46.86538461538461,12,45.011106780982075,45.166666666666664,13,45.33847850055127,44.678021787999306,45.0592932721102,0,44.91439743052646,3,9.0,45.01494146642021
1815,2284,0,1,43.0,3,18.0,43.79056603773585,45.84457933370977,43.55148658448151,45.42930118512464,44.2608,44.589652096342554,41.318820224719104,16,44.41663915483658,44.142857142857146,13,44.204010462074976,44.678021787999306,45.0592932721102,0,43.903,2,9.0,45.01494146642021
1816,2285,0,0,33.0,1,3.0,33.0,37.85701021355617,43.55148658448151,43.833486378940925,44.2608,42.19285120532003,41.798583792289534,31,45.011106780982075,45.01910828025478,6,44.204010462074976,44.678021787999306,33.0,2,44.91439743052646,2,7.0,43.91731575793889
1817,2286,1,0,52.0,0,11.0,52.0,45.84457933370977,43.55148658448151,43.833486378940925,44.2608,42.19285120532003,41.798583792289534,47,45.011106780982075,47.5,13,44.204010462074976,44.678021787999306,52.0,2,44.91439743052646,1,6.0,45.01494146642021
1818,2288,0,0,41.0,1,11.0,41.0,45.84457933370977,41.0,45.42930118512464,45.402535657686215,43.20085836909871,41.798583792289534,23,45.011106780982075,44.4,6,44.94965034965035,45.063919259882255,41.0,3,44.91439743052646,1,1.0,45.01494146642021
1819,2290,1,1,41.0,1,11.0,41.0,45.84457933370977,41.0,45.42930118512464,44.2608,44.589652096342554,46.86538461538461,41,45.011106780982075,40.76923076923077,1,44.204010462074976,44.678021787999306,41.0,2,44.91439743052646,0,11.0,45.01494146642021
1820,2292,0,0,24.0,0,8.0,24.0,45.84457933370977,24.0,45.42930118512464,45.402535657686215,44.589652096342554,45.56938227394807,22,45.011106780982075,34.5,4,45.352,45.063919259882255,45.0592932721102,0,43.903,1,8.0,45.01494146642021
1821,2293,0,0,40.0,1,10.0,40.0,37.85701021355617,43.55148658448151,43.833486378940925,44.2608,42.19285120532003,41.798583792289534,32,45.011106780982075,42.5,10,44.204010462074976,44.678021787999306,45.0592932721102,0,44.91439743052646,1,7.0,43.91731575793889
1822,2294,1,2,37.0,2,13.0,37.0,37.85701021355617,43.55148658448151,43.833486378940925,44.2608,49.012362637362635,46.86538461538461,50,45.011106780982075,45.333333333333336,3,44.204010462074976,44.678021787999306,45.0592932721102,0,44.91439743052646,3,16.0,45.01494146642021
1823,2295,0,0,42.0,0,12.0,42.0,45.84457933370977,42.0,45.42930118512464,44.2608,43.20085836909871,44.834633385335415,23,45.011106780982075,36.8,13,44.94965034965035,44.678021787999306,45.0592932721102,0,44.91439743052646,0,8.0,45.01494146642021
1824,2297,0,0,48.0,0,13.0,48.0,45.84457933370977,43.55148658448151,43.833486378940925,44.2608,43.20085836909871,44.37430880476393,29,44.41663915483658,43.25,1,44.94965034965035,44.678021787999306,45.0592932721102,0,44.91439743052646,1,5.0,45.01494146642021
1825,2298,0,0,39.0,1,0.0,43.79056603773585,45.84457933370977,43.55148658448151,45.42930118512464,44.2608,44.589652096342554,41.318820224719104,75,45.011106780982075,39.75,12,44.94965034965035,44.678021787999306,45.0592932721102,0,44.91439743052646,2,7.0,45.01494146642021
1826,2300,0,0,61.0,0,12.0,61.0,45.84457933370977,43.55148658448151,43.833486378940925,45.402535657686215,47.32689987937274,48.25988023952096,11,45.011106780982075,61.0,4,45.352,44.678021787999306,61.0,2,44.91439743052646,3,15.0,45.01494146642021
1827,2301,0,0,48.0,0,12.0,48.0,45.84457933370977,48.0,45.42930118512464,45.402535657686215,49.012362637362635,44.37430880476393,16,44.41663915483658,48.0,1,46.2707100591716,44.678021787999306,45.0592932721102,0,44.91439743052646,0,15.0,45.01494146642021
1828,2302,0,0,39.0,0,12.0,44.5,45.84457933370977,39.0,43.833486378940925,45.402535657686215,47.32689987937274,48.25988023952096,9,45.011106780982075,45.01910828025478,1,44.94965034965035,44.678021787999306,39.0,1,44.91439743052646,7,6.0,45.01494146642021
1829,2303,1,0,51.0,0,14.0,51.0,45.84457933370977,51.0,45.42930118512464,44.2608,47.32689987937274,46.86538461538461,22,45.011106780982075,51.0,8,44.204010462074976,44.678021787999306,45.0592932721102,0,44.91439743052646,0,15.0,45.01494146642021
1830,2304,1,0,36.0,2,11.0,36.0,45.84457933370977,36.0,45.42930118512464,45.402535657686215,44.589652096342554,41.798583792289534,55,45.011106780982075,45.01910828025478,16,44.94965034965035,45.063919259882255,36.0,4,44.91439743052646,0,7.0,45.01494146642021
1831,2305,1,0,59.0,0,10.0,43.79056603773585,45.84457933370977,43.55148658448151,45.42930118512464,44.2608,43.20085836909871,41.318820224719104,34,44.41663915483658,51.333333333333336,6,44.94965034965035,44.678021787999306,45.0592932721102,0,44.91439743052646,0,1.0,45.01494146642021
1832,2307,0,0,49.0,0,8.0,49.0,45.84457933370977,49.0,45.42930118512464,44.2608,49.012362637362635,50.51219512195122,17,45.011106780982075,49.0,13,44.204010462074976,44.678021787999306,45.0592932721102,0,44.91439743052646,3,1.0,45.01494146642021
1833,2308,0,0,39.0,0,8.0,39.0,45.84457933370977,43.55148658448151,43.833486378940925,44.2608,44.589652096342554,45.56938227394807,33,45.011106780982075,51.333333333333336,1,44.204010462074976,44.678021787999306,39.0,2,44.91439743052646,2,10.0,45.01494146642021
1834,2309,1,0,53.0,1,11.0,53.0,45.84457933370977,53.0,45.42930118512464,44.2608,43.20085836909871,41.798583792289534,27,45.011106780982075,46.25,1,45.33847850055127,44.678021787999306,45.0592932721102,0,44.91439743052646,0,6.0,45.01494146642021
1835,2310,0,0,48.0,0,12.0,48.0,45.84457933370977,43.55148658448151,43.833486378940925,45.402535657686215,42.19285120532003,41.798583792289534,50,45.011106780982075,45.5,1,44.94965034965035,44.678021787999306,45.0592932721102,0,44.91439743052646,0,8.0,43.91731575793889
1836,2311,1,0,36.0,0,0.0,43.79056603773585,45.84457933370977,43.55148658448151,43.833486378940925,44.2608,42.19285120532003,41.318820224719104,35,44.41663915483658,35.5,10,44.131749460043196,44.678021787999306,37.5,2,44.91439743052646,8,1.0,45.01494146642021
1837,2312,1,0,46.0,0,11.0,46.0,45.84457933370977,43.0,45.42930118512464,44.2608,44.589652096342554,45.56938227394807,52,45.011106780982075,42.5,1,44.204010462074976,44.678021787999306,45.0592932721102,0,43.903,3,6.0,45.01494146642021
1838,2313,0,0,29.0,4,0.0,43.79056603773585,45.84457933370977,29.0,45.42930118512464,44.2608,42.19285120532003,44.834633385335415,44,45.011106780982075,36.5,9,45.33847850055127,44.678021787999306,45.0592932721102,0,44.91439743052646,4,1.0,43.91731575793889
1839,2315,0,0,40.0,3,0.0,43.79056603773585,45.84457933370977,43.55148658448151,45.42930118512464,44.2608,42.19285120532003,41.318820224719104,30,45.011106780982075,44.4,3,44.204010462074976,44.678021787999306,45.0592932721102,0,44.91439743052646,0,1.0,45.01494146642021
1840,2316,1,0,26.0,3,0.0,43.79056603773585,45.84457933370977,26.0,45.42930118512464,44.2608,44.589652096342554,44.834633385335415,42,45.011106780982075,26.0,1,44.204010462074976,44.678021787999306,26.0,2,44.91439743052646,6,8.0,45.01494146642021
1841,2319,0,1,55.0,2,15.0,55.0,37.85701021355617,43.55148658448151,43.833486378940925,45.402535657686215,49.012362637362635,50.51219512195122,41,45.011106780982075,49.57142857142857,1,44.94965034965035,44.678021787999306,55.0,2,44.91439743052646,4,13.0,45.01494146642021
1842,2320,0,0,44.0,4,15.0,44.0,45.84457933370977,42.5,45.42930118512464,44.2608,43.20085836909871,41.798583792289534,80,45.011106780982075,39.75,6,44.131749460043196,44.678021787999306,45.0592932721102,0,44.91439743052646,0,1.0,45.01494146642021
1843,2322,0,2,36.0,3,13.0,36.0,45.84457933370977,36.0,45.42930118512464,44.2608,43.20085836909871,44.834633385335415,41,45.011106780982075,39.8,1,44.94965034965035,44.678021787999306,45.0592932721102,0,44.91439743052646,0,6.0,43.91731575793889
1844,2323,0,0,54.0,0,13.0,43.79056603773585,45.84457933370977,43.55148658448151,45.42930118512464,45.402535657686215,47.32689987937274,44.37430880476393,24,44.41663915483658,48.666666666666664,7,44.131749460043196,44.678021787999306,54.0,1,44.91439743052646,4,16.0,45.01494146642021
1845,2325,0,0,41.0,3,15.0,41.0,45.84457933370977,41.0,45.42930118512464,45.402535657686215,49.012362637362635,50.51219512195122,27,45.011106780982075,45.0,13,45.352,45.063919259882255,45.0592932721102,0,44.91439743052646,0,8.0,45.01494146642021
1846,2326,0,0,45.0,0,13.0,45.0,45.84457933370977,45.0,45.42930118512464,44.2608,44.589652096342554,46.86538461538461,25,45.011106780982075,43.166666666666664,4,44.204010462074976,44.678021787999306,45.0592932721102,0,44.91439743052646,0,1.0,45.01494146642021
1847,2327,0,0,51.0,0,13.0,51.0,45.84457933370977,51.0,45.42930118512464,44.2608,44.589652096342554,45.56938227394807,46,45.011106780982075,41.333333333333336,13,45.33847850055127,44.678021787999306,51.0,2,44.91439743052646,4,1.0,45.01494146642021
1848,2328,0,2,43.0,2,14.0,43.0,45.84457933370977,43.0,45.42930118512464,44.2608,43.20085836909871,44.834633385335415,32,45.011106780982075,51.75,1,44.94965034965035,44.678021787999306,43.0,3,44.91439743052646,5,7.0,45.01494146642021
1849,2329,0,0,44.0,0,0.0,43.79056603773585,45.84457933370977,43.55148658448151,45.42930118512464,44.2608,43.20085836909871,41.318820224719104,77,45.011106780982075,43.0,13,44.204010462074976,44.678021787999306,45.0592932721102,0,44.91439743052646,0,7.0,43.91731575793889
1850,2330,0,0,28.0,1,13.0,28.0,45.84457933370977,28.0,45.42930118512464,44.2608,44.589652096342554,44.37430880476393,56,44.41663915483658,30.333333333333332,4,44.204010462074976,44.678021787999306,45.0592932721102,0,44.91439743052646,3,11.0,43.91731575793889
1851,2331,0,0,61.0,0,11.0,61.0,45.84457933370977,61.0,45.42930118512464,44.2608,47.32689987937274,48.25988023952096,46,45.011106780982075,51.0,1,45.33847850055127,44.678021787999306,45.0592932721102,0,43.903,5,8.0,45.01494146642021
1852,2332,0,2,41.0,3,10.0,41.0,45.84457933370977,41.0,45.42930118512464,45.402535657686215,44.589652096342554,45.56938227394807,43,45.011106780982075,40.76923076923077,7,44.131749460043196,45.063919259882255,40.0,2,44.91439743052646,4,1.0,45.01494146642021
1853,2333,0,0,42.0,0,11.0,42.0,45.84457933370977,42.0,45.42930118512464,44.2608,47.32689987937274,48.25988023952096,32,45.011106780982075,48.0,6,44.204010462074976,44.678021787999306,40.5,2,44.91439743052646,3,19.0,45.01494146642021
1854,2334,1,0,39.0,3,16.0,39.0,45.84457933370977,39.0,45.42930118512464,44.2608,42.19285120532003,44.37430880476393,46,44.41663915483658,46.25,1,44.131749460043196,44.678021787999306,36.0,1,44.91439743052646,7,7.0,45.01494146642021
1855,2335,1,1,43.0,1,8.0,43.0,37.85701021355617,43.55148658448151,43.833486378940925,45.402535657686215,47.32689987937274,44.37430880476393,33,44.41663915483658,43.0,6,46.2707100591716,45.063919259882255,45.0592932721102,0,44.91439743052646,1,15.0,45.01494146642021
1856,2336,0,0,34.0,2,14.0,34.0,45.84457933370977,34.0,45.42930118512464,44.2608,44.589652096342554,41.798583792289534,51,45.011106780982075,42.0,7,44.204010462074976,44.678021787999306,45.0592932721102,0,44.91439743052646,0,14.0,43.91731575793889
1857,2337,0,0,41.0,0,11.0,41.0,45.84457933370977,41.0,45.42930118512464,45.402535657686215,47.32689987937274,45.56938227394807,35,45.011106780982075,39.333333333333336,6,44.94965034965035,45.063919259882255,41.0,2,44.91439743052646,3,20.0,45.01494146642021
1858,2338,0,0,53.0,0,14.0,53.0,45.84457933370977,53.0,45.42930118512464,45.402535657686215,44.589652096342554,46.86538461538461,41,45.011106780982075,44.5,1,45.352,45.063919259882255,45.0592932721102,0,44.91439743052646,0,8.0,45.01494146642021
1859,2339,0,0,32.0,1,11.0,32.0,45.84457933370977,32.0,45.42930118512464,44.2608,42.19285120532003,45.56938227394807,60,45.011106780982075,44.25,1,44.204010462074976,44.678021787999306,32.0,2,44.91439743052646,1,8.0,45.01494146642021
1860,2341,0,0,51.0,0,11.0,51.0,45.84457933370977,51.0,45.42930118512464,45.402535657686215,49.012362637362635,50.51219512195122,58,45.011106780982075,51.0,1,44.94965034965035,45.063919259882255,51.0,2,44.91439743052646,3,10.0,45.01494146642021
1861,2342,0,0,54.0,0,11.0,54.0,45.84457933370977,43.55148658448151,43.833486378940925,44.2608,47.32689987937274,48.25988023952096,50,45.011106780982075,55.0,10,45.33847850055127,44.678021787999306,54.0,3,44.91439743052646,1,24.0,45.01494146642021
1862,2344,0,0,46.0,0,14.0,40.0,45.84457933370977,46.0,45.42930118512464,45.402535657686215,43.20085836909871,41.798583792289534,45,44.41663915483658,43.0,4,44.131749460043196,45.063919259882255,45.0592932721102,0,44.91439743052646,0,1.0,43.91731575793889
1863,2345,0,0,44.0,0,12.0,44.0,45.84457933370977,43.55148658448151,43.833486378940925,44.2608,42.19285120532003,41.318820224719104,37,45.011106780982075,44.0,7,44.204010462074976,44.678021787999306,44.0,1,44.91439743052646,1,1.0,45.01494146642021
1864,2346,0,0,48.0,0,14.0,48.0,45.84457933370977,48.0,45.42930118512464,44.2608,44.589652096342554,44.834633385335415,49,45.011106780982075,44.0,3,44.204010462074976,44.678021787999306,45.0592932721102,0,44.91439743052646,0,6.0,43.91731575793889
1865,2347,0,0,52.0,0,10.0,52.0,45.84457933370977,52.0,45.42930118512464,44.2608,49.012362637362635,46.86538461538461,33,45.011106780982075,53.0,6,44.204010462074976,44.678021787999306,45.0592932721102,0,44.91439743052646,0,18.0,45.01494146642021
1866,2348,1,1,34.0,4,14.0,34.0,45.84457933370977,34.0,45.42930118512464,45.402535657686215,43.20085836909871,44.37430880476393,61,44.41663915483658,34.0,13,44.131749460043196,44.678021787999306,34.0,1,44.91439743052646,0,8.0,45.01494146642021
1867,2350,0,0,53.0,0,0.0,43.79056603773585,45.84457933370977,43.55148658448151,43.833486378940925,44.2608,47.32689987937274,44.834633385335415,7,45.011106780982075,45.25,7,44.94965034965035,44.678021787999306,45.0592932721102,0,44.91439743052646,3,17.0,45.01494146642021
1868,2351,0,0,39.0,0,0.0,43.79056603773585,45.84457933370977,43.55148658448151,45.42930118512464,44.2608,43.20085836909871,41.318820224719104,35,45.011106780982075,41.75,8,44.204010462074976,44.678021787999306,45.0592932721102,0,43.903,0,1.0,45.01494146642021
1869,2354,1,0,35.0,2,8.0,35.0,37.85701021355617,43.55148658448151,43.833486378940925,44.2608,44.589652096342554,45.56938227394807,23,45.011106780982075,45.01910828025478,6,44.204010462074976,44.678021787999306,35.0,2,43.903,4,6.0,45.01494146642021
1870,2355,1,0,43.0,0,11.0,43.0,45.84457933370977,43.0,43.833486378940925,45.402535657686215,43.20085836909871,45.56938227394807,49,44.41663915483658,41.8,1,44.131749460043196,44.678021787999306,45.0592932721102,0,43.903,2,1.0,45.01494146642021
1871,2356,0,0,50.0,0,7.0,50.0,45.84457933370977,43.55148658448151,45.42930118512464,45.402535657686215,47.32689987937274,45.56938227394807,41,44.41663915483658,45.8,1,45.352,44.678021787999306,50.0,1,44.91439743052646,5,13.0,45.01494146642021
1872,2357,0,0,38.0,0,7.0,38.0,45.84457933370977,38.0,45.42930118512464,44.2608,44.589652096342554,44.834633385335415,13,45.011106780982075,40.5,1,44.204010462074976,44.678021787999306,45.0592932721102,0,44.91439743052646,0,8.0,43.91731575793889
1873,2358,0,0,39.0,2,12.0,39.0,37.85701021355617,43.55148658448151,43.833486378940925,44.2608,43.20085836909871,41.798583792289534,29,45.011106780982075,43.25,7,44.204010462074976,44.678021787999306,45.0592932721102,0,44.91439743052646,0,1.0,43.91731575793889
1874,2359,0,0,46.0,0,8.0,43.79056603773585,45.84457933370977,43.55148658448151,43.833486378940925,44.2608,47.32689987937274,48.25988023952096,17,45.011106780982075,46.0,6,44.204010462074976,44.678021787999306,45.0592932721102,0,44.91439743052646,0,8.0,45.01494146642021
1875,2360,0,0,43.0,0,11.0,43.0,45.84457933370977,43.0,45.42930118512464,44.2608,43.20085836909871,46.86538461538461,44,45.011106780982075,42.24242424242424,13,44.204010462074976,44.678021787999306,45.0592932721102,0,44.91439743052646,4,1.0,45.01494146642021
1876,2361,0,0,47.0,0,8.0,43.79056603773585,45.84457933370977,47.0,43.833486378940925,45.402535657686215,42.19285120532003,41.798583792289534,18,45.011106780982075,43.0,1,44.94965034965035,44.678021787999306,45.0592932721102,0,44.91439743052646,2,3.0,45.01494146642021
1877,2362,0,0,52.0,0,9.0,52.0,45.84457933370977,52.0,45.42930118512464,45.402535657686215,42.19285120532003,41.798583792289534,25,44.41663915483658,49.25,10,46.2707100591716,45.063919259882255,52.0,2,44.91439743052646,0,5.0,45.01494146642021
1878,2363,1,1,53.0,1,11.0,53.0,37.85701021355617,43.55148658448151,43.833486378940925,44.2608,43.20085836909871,41.318820224719104,48,44.41663915483658,52.0,6,44.204010462074976,44.678021787999306,53.0,3,44.91439743052646,8,10.0,45.01494146642021
1879,2364,0,1,39.0,1,13.0,39.0,45.84457933370977,43.55148658448151,45.42930118512464,44.2608,47.32689987937274,46.86538461538461,26,45.011106780982075,44.0,3,44.204010462074976,44.678021787999306,39.0,1,44.91439743052646,1,11.0,45.01494146642021
